,postal_code,Distance GP,Within 1 km GP,Within 3 km GP,Within 5 km GP,Distance Hospital,Within 5 km Hospital,Within 10 km Hospital,Within 20 km Hospital,Distance Supermarket,Within 1 km Supermarket,Within 3 km Supermarket,Within 5 km Supermarket,Distance Department Store,Within 5 km Department Store,Within 10 km Department Store,Within 20 km Department Store,Distance Restaurant,Within 1 km Restaurant,Within 3 km Restaurant,Within 5 km Restaurant,Distance Day Care,Within 1 km Day Care,Within 3 km Day Care,Within 5 km Day Care,Distance School,Within 1 km School,Within 3 km School,Within 5 km School
861,3637307,2.7,0.0,3.1,9.5,4.5,0.8,2.7,11.9,2.2,0.0,5.8,15.7,3.5,1.0,10.8,30.4,2.5,0.0,8.8,31.5,1.1,0.6,7.7,25.4,2.1,0.0,4.7,16.4
862,3637401,0.7,1.6,13.1,30.0,1.3,1.0,3.5,13.0,0.5,2.2,21.8,33.8,1.1,3.5,16.0,34.3,0.9,3.6,57.8,140.7,0.9,1.8,35.1,57.7,0.9,1.4,20.4,35.0
863,3637402,1.5,0.0,7.5,26.3,1.5,1.0,3.0,13.0,0.9,0.8,14.2,30.7,1.7,3.0,15.4,34.0,1.5,0.0,27.0,106.1,0.4,2.2,25.0,50.7,0.4,1.6,15.4,32.0
864,3637500,0.4,9.6,59.7,109.2,2.0,4.4,6.9,15.3,0.3,8.8,69.3,140.4,0.9,12.0,20.0,41.2,0.2,94.0,1016.0,1851.0,0.1,29.6,154.9,285.2,0.2,9.2,41.9,89.2
865,3637501,0.2,11.1,56.8,106.0,1.8,4.1,7.0,15.7,0.2,7.2,63.5,137.8,0.9,12.1,19.6,41.7,0.1,81.6,904.1,1833.0,0.1,28.0,153.1,284.4,0.2,9.2,42.8,90.2
866,3637502,0.3,8.3,57.8,108.8,2.3,4.8,7.0,15.0,0.5,10.3,68.0,142.4,0.6,12.7,19.8,39.9,0.2,107.9,944.9,1857.0,0.3,28.6,156.3,284.7,0.3,9.8,44.5,89.1
867,3637503,0.1,9.8,56.5,111.3,2.1,4.9,7.0,15.0,0.4,11.3,68.4,145.9,0.5,13.2,19.5,40.5,0.1,113.5,919.9,1864.0,0.3,28.4,156.3,290.1,0.4,9.8,46.4,91.2
868,3637600,0.5,4.6,23.6,66.6,2.0,2.1,5.0,15.5,0.6,5.4,29.9,87.6,0.8,4.9,16.7,44.0,0.3,15.9,119.8,746.0,0.2,7.4,56.1,189.5,0.3,5.5,25.9,63.7
869,3637601,0.4,5.3,26.6,70.0,1.6,2.3,5.0,15.0,0.4,7.2,33.6,93.1,0.5,5.0,17.2,43.8,0.3,19.2,139.7,800.6,0.5,7.7,66.0,203.9,0.5,5.8,31.0,67.6
870,3637700,0.8,3.2,30.1,74.6,1.1,2.5,5.0,15.5,0.6,5.1,37.5,97.5,0.9,5.4,16.6,43.8,0.3,13.3,157.5,876.3,0.3,5.3,76.4,209.3,0.4,2.2,34.8,70.6
871,3637701,0.9,1.6,30.6,74.8,1.2,2.4,5.0,15.0,0.7,2.2,39.8,97.7,1.4,5.0,16.2,42.7,0.5,7.1,158.6,855.3,0.3,2.8,77.0,208.0,0.9,0.9,34.9,71.1
872,3637702,0.6,3.6,18.0,51.7,2.4,1.3,5.0,17.0,0.5,7.1,25.3,68.7,0.8,3.3,15.2,44.2,0.4,17.8,79.6,419.8,0.3,9.7,41.5,149.8,0.3,3.8,21.1,57.9
873,3637703,0.6,4.9,19.1,55.9,2.0,2.0,5.0,17.3,0.4,7.1,27.6,70.5,1.2,3.4,14.1,44.0,0.2,15.3,70.6,462.7,0.3,11.4,39.9,159.1,0.6,4.5,21.8,60.8
874,3637705,0.4,3.1,19.4,59.1,2.0,2.0,5.0,16.3,0.3,4.6,28.8,75.2,1.5,3.6,14.4,43.2,0.3,10.1,76.5,485.2,0.5,6.6,41.8,167.3,0.6,2.5,23.6,62.2
875,3637800,0.5,3.6,16.3,47.8,2.8,1.8,5.0,18.0,0.3,6.2,24.1,59.3,2.2,2.5,14.0,43.5,0.5,6.3,57.0,256.5,0.2,8.5,34.3,124.7,0.2,5.1,16.9,58.0
876,3637801,0.6,2.1,14.1,44.6,3.2,1.5,5.0,18.0,0.5,5.8,22.1,54.9,2.5,2.0,14.0,42.3,0.6,2.2,48.5,208.5,0.4,5.4,31.5,107.0,0.2,4.6,15.4,53.7
877,3637802,0.2,2.4,13.1,46.5,2.9,1.1,5.0,18.0,0.2,6.4,21.5,57.0,2.1,2.2,14.0,44.0,0.3,6.6,53.6,235.1,0.1,10.9,31.7,115.8,0.2,5.5,16.0,55.7
878,3637803,0.6,1.7,12.0,40.1,3.4,1.0,4.9,17.0,0.4,4.1,17.3,51.1,1.9,2.0,13.9,43.8,0.2,3.3,44.1,197.9,0.2,8.6,27.2,92.5,0.3,2.9,14.3,46.1
879,3637804,0.7,1.3,13.1,42.3,3.1,1.0,5.0,17.8,0.8,2.5,21.8,54.8,1.4,2.0,14.1,45.0,0.5,3.8,55.2,250.3,0.4,9.0,32.0,111.0,0.6,3.9,15.7,51.9
880,3638001,1.6,0.2,7.7,26.0,5.3,0.7,4.0,17.7,1.7,0.3,12.0,35.7,3.2,1.7,11.2,42.2,1.3,0.9,23.4,89.7,1.2,1.3,18.1,58.8,1.2,0.8,11.4,34.1
881,3638100,0.3,3.9,19.1,43.8,3.5,2.0,5.0,16.7,0.3,5.3,26.8,58.0,1.2,2.6,14.7,40.9,0.3,10.9,60.6,241.1,0.3,6.1,40.3,120.3,0.4,2.8,23.5,53.9
882,3638101,0.4,2.8,20.4,49.1,3.2,2.0,5.0,15.4,0.6,3.5,29.8,63.9,1.1,3.0,14.0,40.1,0.6,8.1,73.0,302.0,0.4,2.3,45.7,143.6,0.8,1.3,25.0,57.4
883,3638102,0.7,4.5,17.9,46.2,2.9,2.0,5.0,15.0,0.3,8.6,24.4,60.1,0.4,3.5,15.7,40.0,0.2,20.9,66.3,307.0,0.3,7.0,41.8,132.6,0.6,3.2,24.9,52.5
884,3638103,0.7,3.2,17.7,47.6,2.6,2.0,5.0,15.0,0.5,5.5,21.5,63.8,0.7,3.4,16.6,40.0,0.4,18.2,69.7,342.3,0.3,5.4,41.6,139.0,0.3,2.6,24.6,54.7
885,3638104,0.3,3.9,21.1,57.9,2.2,2.0,5.0,15.0,0.8,2.3,24.1,76.2,1.1,4.0,17.9,40.1,0.3,11.7,83.6,444.8,0.4,3.9,49.7,163.9,0.4,2.8,26.6,65.9
886,3638200,0.6,2.0,16.0,38.6,4.0,2.0,5.0,17.0,0.6,3.9,20.4,48.3,1.5,2.0,15.0,42.0,0.6,7.9,42.7,148.2,0.2,7.0,31.0,89.2,0.2,3.9,19.4,48.4
887,3638201,0.3,3.3,15.0,35.1,3.7,2.0,5.0,17.0,0.4,7.8,18.4,49.1,1.1,2.5,15.0,41.7,0.3,13.9,45.1,180.9,0.2,11.1,28.6,101.2,0.4,6.1,19.3,46.9
888,3638202,0.3,3.5,16.4,34.9,3.3,2.0,5.0,16.6,0.3,7.9,19.7,52.0,1.1,3.0,15.0,40.7,0.3,18.4,56.0,210.4,0.2,10.0,34.1,109.4,0.3,5.1,21.0,45.7
889,3638203,0.6,4.0,17.7,36.2,2.9,2.0,5.0,15.1,0.3,4.0,21.8,54.0,1.4,2.7,16.4,40.0,0.2,13.4,70.3,247.1,0.3,6.9,38.6,118.2,0.4,5.0,23.3,45.4
890,3638300,0.8,1.4,12.8,29.9,4.2,1.2,4.7,17.0,0.4,2.6,14.0,41.3,1.7,1.9,15.0,41.2,0.4,7.2,38.8,118.4,0.3,7.6,24.0,75.2,0.4,4.4,15.4,40.3
891,3638400,1.3,0.2,9.2,21.9,4.5,1.0,4.0,15.8,1.0,0.5,12.1,29.6,2.7,1.0,14.3,39.4,0.9,1.4,32.8,88.1,0.3,2.3,21.2,53.0,0.8,1.1,13.0,31.4
892,3638401,1.2,0.6,9.3,22.0,4.5,1.0,4.0,16.1,1.2,0.3,12.6,29.7,2.9,1.0,13.9,40.0,1.1,0.4,32.8,83.8,0.4,1.8,21.2,50.8,1.1,0.4,13.2,29.7
893,3638402,0.6,1.6,15.6,26.3,3.7,1.2,5.0,15.0,0.7,1.3,17.5,36.2,2.3,1.4,15.2,40.0,0.5,3.6,46.9,123.0,0.6,1.9,30.0,71.2,0.4,2.1,18.2,35.5
894,3638500,0.7,1.4,37.5,87.5,1.1,3.0,5.0,14.2,0.7,2.6,42.6,107.6,2.1,6.9,17.1,42.2,0.5,9.2,267.3,1095.0,0.8,3.7,99.6,224.4,0.8,3.3,37.4,83.0
895,3638501,0.7,1.2,30.2,77.6,1.9,2.5,5.0,15.0,0.6,3.7,35.8,98.1,2.2,5.2,17.0,41.3,0.2,17.6,195.9,810.8,0.3,6.4,78.8,213.7,0.3,3.8,26.2,84.2
896,3638502,0.7,1.8,34.1,85.7,1.6,3.5,5.0,14.8,0.5,4.8,43.4,104.1,2.5,6.2,17.0,42.1,0.2,19.2,277.4,977.6,0.3,7.6,95.8,224.9,0.3,4.2,30.7,84.8
897,3638600,0.4,2.9,42.8,98.4,0.7,3.7,5.0,15.4,0.5,3.6,53.0,122.4,2.0,9.6,17.7,42.9,0.4,7.6,403.4,1457.0,0.4,4.5,130.0,245.6,0.3,3.3,39.7,85.3
898,3638601,0.2,2.5,39.8,99.1,1.3,4.0,5.6,15.0,0.3,3.3,48.2,125.2,2.0,10.0,17.3,41.7,0.2,11.2,390.8,1465.0,0.2,7.5,118.9,251.2,0.3,5.0,33.3,87.7
899,3638602,0.7,4.5,44.5,103.1,1.1,4.0,5.5,15.5,0.7,4.1,59.4,136.2,1.7,12.7,18.5,42.8,0.5,20.3,497.4,1692.0,0.7,5.9,140.7,262.9,0.7,3.3,41.2,88.5
900,3638603,0.6,2.6,42.4,104.5,1.6,4.0,6.0,15.0,0.7,4.2,51.8,137.3,1.6,12.8,18.0,41.6,0.5,12.2,464.1,1673.0,0.2,6.1,130.7,266.8,0.2,3.1,35.8,92.1
901,3638604,0.4,2.0,33.5,94.6,1.5,4.0,6.0,15.0,0.5,3.3,42.2,120.2,2.1,8.9,17.0,41.6,0.5,16.2,340.0,1310.0,0.4,10.5,107.9,245.6,0.5,5.0,32.2,85.7
902,3638700,0.8,2.6,30.7,95.1,2.2,3.9,6.0,15.3,0.7,2.2,34.4,120.9,1.5,8.6,17.0,40.6,0.3,16.8,292.4,1231.0,0.3,9.0,93.5,251.5,0.8,1.5,30.1,87.3
903,3638701,0.8,1.5,41.2,110.1,2.2,4.0,6.0,15.0,0.8,1.7,51.1,146.6,1.2,13.1,18.0,40.7,0.5,28.0,500.3,1693.0,0.2,14.0,126.9,286.5,0.7,2.5,40.4,96.1
904,3638702,0.5,3.0,30.0,97.6,2.3,3.8,6.0,15.0,0.4,4.5,33.1,123.6,1.0,9.0,17.2,38.6,0.4,28.0,287.5,1282.0,0.4,14.9,95.3,255.2,0.5,2.4,33.4,85.0
905,3638703,0.3,3.4,25.4,91.4,1.8,3.2,6.0,15.8,0.2,2.3,30.0,116.7,1.4,8.8,17.8,41.0,0.2,14.0,244.5,1129.0,0.3,9.0,86.8,245.2,0.3,1.9,27.7,86.1
906,3638704,1.0,0.2,14.2,69.0,2.4,3.0,6.0,14.4,0.8,1.0,22.6,85.7,1.9,6.8,17.8,38.5,0.9,2.1,158.4,829.4,0.8,2.0,61.1,189.4,0.9,0.8,15.3,62.0
907,3638705,0.9,1.0,33.8,96.3,2.1,4.0,6.0,15.9,0.7,3.2,43.9,121.8,1.8,8.1,17.0,42.0,0.1,16.9,343.5,1323.0,0.6,6.9,103.2,248.6,1.0,0.6,31.5,86.6
908,3638801,1.5,0.0,11.0,46.3,1.8,3.0,6.0,15.0,1.6,0.0,12.7,57.1,2.9,4.3,18.0,41.0,0.5,1.7,70.3,370.1,1.2,0.0,35.9,133.2,1.6,0.0,11.5,55.1
909,3638804,0.4,2.0,18.8,36.4,2.3,2.4,5.0,15.0,0.7,1.6,21.6,52.6,2.1,2.0,17.2,40.0,0.6,2.0,69.9,257.1,0.3,3.4,40.3,113.0,0.4,1.4,22.0,45.4
910,3638805,0.4,2.6,19.8,51.9,1.6,3.0,5.1,15.0,0.8,1.4,23.1,63.2,2.0,4.2,18.0,40.8,0.9,1.5,93.4,361.0,0.4,5.7,48.5,139.6,0.4,3.1,21.4,59.0
911,3638806,0.2,2.8,17.5,38.9,1.7,3.0,6.0,15.0,0.2,2.0,19.4,54.3,2.4,2.3,17.7,40.5,0.2,2.3,74.6,296.7,0.1,6.3,38.2,121.7,0.5,2.7,18.6,49.8
912,3638807,0.7,1.9,15.7,30.6,2.3,2.4,5.8,15.1,0.6,1.7,18.3,45.1,2.5,2.0,17.1,40.4,0.4,1.9,56.4,224.1,0.6,4.2,32.5,102.0,0.8,1.4,18.3,42.6
913,3638808,0.5,2.2,16.8,46.3,1.4,3.0,6.0,15.0,0.6,2.0,19.4,58.9,2.4,3.6,18.0,41.0,0.6,2.8,89.3,344.6,0.3,5.7,41.8,132.1,0.4,2.1,17.5,55.7
914,3638809,1.1,0.3,13.9,24.2,3.2,1.5,5.5,15.5,1.4,0.0,16.6,33.4,2.8,1.9,16.9,40.0,0.3,3.0,49.3,142.3,0.8,1.4,31.2,71.4,0.8,1.3,19.1,31.6
915,3638900,0.3,2.9,23.9,75.2,1.6,3.0,5.2,15.1,0.3,4.0,33.5,96.3,1.8,5.2,17.9,41.0,0.3,19.0,175.5,749.8,0.3,5.2,78.9,212.7,0.3,2.3,25.8,84.0
916,3638901,0.6,1.9,25.8,84.6,1.6,3.3,5.9,15.8,0.4,4.2,35.3,109.6,2.0,7.1,17.6,41.0,0.2,21.3,241.1,999.0,0.6,6.5,89.2,233.4,0.7,2.5,25.2,86.1
917,3638902,0.3,1.4,18.6,77.6,1.4,3.0,6.0,16.0,0.7,2.4,27.9,99.7,1.9,6.8,18.0,41.0,0.2,9.8,186.9,863.5,0.3,5.0,71.7,216.8,0.3,1.7,22.2,79.5
918,3638903,0.8,2.0,14.8,66.5,0.9,3.0,6.0,15.0,0.9,0.7,23.9,84.6,2.3,6.0,18.0,41.0,0.1,6.3,137.1,578.5,0.2,6.1,56.8,183.9,0.6,2.7,16.8,72.3
919,3639000,0.4,1.6,18.6,67.8,1.3,1.7,7.0,14.0,0.3,6.2,28.8,94.4,0.5,8.2,19.0,35.0,0.3,24.9,210.6,1076.0,0.5,4.5,61.2,205.9,0.5,1.6,25.9,56.1
920,3639002,0.4,2.1,13.3,48.7,2.0,2.0,7.0,13.3,0.5,3.3,20.4,71.7,1.2,7.0,19.0,33.9,0.2,16.0,124.1,701.2,0.2,6.9,35.8,169.0,0.3,3.5,15.7,47.9
921,3639003,0.5,1.7,13.9,47.9,1.3,1.9,6.2,14.0,0.4,1.9,21.6,66.0,1.7,7.0,19.0,35.2,0.3,9.3,142.1,583.5,0.3,4.7,42.0,166.8,0.9,0.9,16.0,49.4
922,3639008,0.6,2.3,13.9,64.1,0.7,1.6,6.6,14.4,0.8,3.4,25.5,88.2,1.2,8.0,19.0,36.5,0.3,11.7,174.2,870.3,0.6,2.9,50.3,202.8,1.1,0.5,21.0,58.9
923,3639101,0.8,0.9,19.8,64.4,2.1,2.0,7.0,13.2,0.3,5.3,28.1,91.4,0.9,7.2,19.1,33.8,0.3,14.5,201.0,1054.0,0.5,3.8,65.4,196.8,0.6,2.5,22.5,53.8
924,3639102,1.1,0.5,12.3,47.6,2.6,1.2,7.0,12.9,0.3,3.2,20.8,72.5,1.2,6.9,19.0,33.1,0.2,15.6,133.0,714.9,0.3,6.1,34.6,153.0,0.3,4.0,13.3,44.0
925,3639203,0.6,1.0,3.0,25.0,0.7,1.0,4.3,12.0,0.3,1.0,3.8,14.0,3.2,2.0,12.3,33.0,0.7,4.8,28.0,80.5,0.6,2.5,16.3,52.3,1.2,0.3,6.0,26.0
926,3639300,0.6,1.5,12.4,29.4,4.2,1.0,5.0,12.0,0.7,0.8,7.2,21.1,1.8,2.0,20.4,32.5,0.5,5.8,64.2,147.0,0.7,1.6,20.4,77.2,0.7,0.8,9.5,34.8
927,3639301,0.5,1.7,13.3,37.3,4.7,1.0,5.1,12.0,0.6,0.9,9.4,27.8,2.0,2.0,21.0,32.1,0.5,5.2,80.5,170.9,0.3,1.9,25.0,86.4,0.5,1.0,13.5,38.8
928,3639302,0.3,2.0,17.0,33.3,4.4,1.0,5.9,12.0,1.1,0.4,8.9,23.1,1.8,2.0,20.9,32.8,0.4,5.7,77.6,150.5,0.4,3.0,29.9,78.8,0.5,2.3,17.0,36.4
929,3639303,0.4,4.4,19.1,28.0,3.6,1.0,6.0,12.0,0.5,2.2,10.0,19.1,0.9,2.0,18.6,33.7,0.5,13.4,65.5,125.9,0.4,2.2,35.9,72.5,0.4,1.0,18.3,36.1
930,3639304,0.4,3.4,17.7,27.3,3.2,1.0,6.0,12.0,0.3,2.8,8.9,19.0,0.4,2.0,18.2,34.0,0.2,19.6,62.9,126.7,0.8,2.1,35.3,69.5,1.0,1.0,17.0,35.4
931,3639305,1.0,0.6,17.6,25.9,2.8,1.0,5.7,12.0,0.7,1.5,9.1,17.1,1.0,1.0,16.1,34.0,0.6,18.8,62.0,114.6,0.2,4.2,34.6,60.4,0.9,0.8,14.0,32.3
932,3639306,0.7,2.0,19.1,26.7,2.8,1.0,5.8,12.0,0.7,2.1,9.5,17.6,0.8,1.7,17.5,34.0,0.5,13.9,61.2,115.0,0.5,3.0,37.7,63.1,0.7,1.0,17.4,33.5
933,3639307,0.4,0.8,17.7,23.9,2.3,1.0,4.7,12.0,1.3,0.0,9.1,15.3,1.6,1.0,14.3,34.0,0.6,1.8,57.7,91.5,0.6,3.0,31.7,52.7,0.6,1.7,12.0,27.2
934,3639309,0.2,4.4,19.1,28.0,3.6,1.0,6.0,12.0,0.6,1.8,10.7,19.4,0.9,2.0,18.3,33.4,0.5,9.6,65.8,121.9,0.6,2.4,35.9,72.8,0.6,1.0,19.0,36.2
935,3639400,1.2,0.0,19.8,31.4,5.2,0.1,6.0,12.0,1.2,0.0,11.6,21.7,2.5,2.0,20.8,33.2,0.6,3.0,71.7,140.8,0.4,3.0,32.1,68.1,0.4,3.0,19.5,33.4
936,3639401,0.3,6.2,19.7,27.4,4.3,1.0,6.0,12.0,0.6,1.1,8.8,17.4,1.7,2.0,18.1,33.1,0.4,4.0,57.1,112.3,0.4,4.7,32.3,65.8,1.0,1.1,16.4,33.7
937,3639402,0.4,4.4,18.3,26.8,4.7,1.0,6.0,12.0,0.6,1.0,8.5,17.2,2.1,2.0,18.0,32.8,0.3,4.5,49.3,107.7,0.3,4.8,27.9,60.5,0.9,0.8,14.7,31.5
938,3639403,0.2,6.2,18.7,26.0,3.7,1.0,6.0,12.0,0.9,1.5,7.3,17.0,2.1,2.0,17.9,33.4,0.8,2.2,48.2,113.1,0.4,5.8,32.6,62.8,0.4,3.0,17.0,33.8
939,3639404,0.7,2.2,17.0,25.0,3.9,1.0,4.0,11.2,0.8,1.5,6.4,16.8,2.5,2.0,14.8,32.0,0.8,1.5,35.1,107.2,0.4,3.3,26.1,60.6,1.0,1.3,12.5,33.2
940,3639405,0.2,4.8,16.9,25.4,3.8,1.0,4.1,12.4,0.3,2.0,6.6,16.9,2.4,2.0,14.8,32.1,0.3,2.0,37.4,108.8,0.3,5.4,29.2,61.7,0.8,2.7,14.7,33.5
941,3639406,0.7,2.3,15.7,23.9,4.4,1.0,3.5,11.6,0.8,1.2,4.4,14.4,3.0,1.3,10.2,30.9,0.8,1.2,17.3,87.7,0.7,1.8,21.5,55.5,1.4,0.0,10.2,28.6
942,3639407,0.5,3.4,17.0,25.0,3.9,1.0,4.0,12.0,0.6,2.0,6.4,16.1,2.6,1.7,13.7,32.0,0.6,2.0,32.6,104.1,0.5,4.1,26.1,61.1,1.0,1.1,12.4,32.2
943,3639408,0.4,4.6,17.0,26.0,4.8,0.8,5.2,11.6,0.9,1.0,6.7,16.3,2.6,2.0,16.1,32.2,0.5,3.8,35.1,103.2,0.3,6.4,25.6,59.5,0.3,3.6,13.8,31.7
944,3639409,0.8,2.0,16.8,25.3,5.2,0.3,5.0,11.5,1.1,0.5,6.7,15.1,2.7,2.0,15.7,31.9,0.5,3.2,35.3,100.9,0.3,3.9,23.7,54.0,0.7,1.3,13.6,28.0
945,3639410,0.3,2.7,14.6,24.9,4.9,0.7,3.2,11.1,1.3,0.2,3.4,15.0,3.4,2.0,10.2,30.8,1.2,0.4,12.2,92.8,0.3,2.3,20.4,55.2,0.3,2.4,10.3,27.7
946,3639411,0.4,3.4,20.1,26.0,3.2,1.0,5.9,12.0,0.9,1.1,8.4,17.0,1.8,2.0,17.7,34.3,0.9,1.3,52.8,113.3,0.6,5.0,35.9,62.3,0.6,3.8,17.8,32.9
947,3639412,0.4,4.0,20.0,27.8,4.7,1.0,6.0,12.0,0.3,1.0,8.8,18.0,2.0,2.0,18.0,34.0,0.3,4.8,60.4,111.9,0.4,4.4,33.7,65.4,1.0,0.4,17.4,32.3
948,3639413,0.3,3.8,17.0,25.0,3.9,1.0,4.0,12.0,0.3,2.0,6.3,16.9,2.5,2.0,14.0,32.0,0.3,2.0,34.4,105.7,0.2,4.6,26.6,61.7,0.9,1.9,12.9,33.1
949,3639500,0.9,0.4,17.3,23.8,3.5,1.0,3.8,12.1,1.6,0.0,7.5,14.6,2.8,1.0,11.1,33.2,1.6,0.0,30.1,88.2,0.7,2.4,31.8,54.2,0.7,0.6,14.9,28.6
950,3639600,0.7,0.9,8.0,24.3,1.2,1.0,3.9,12.0,0.6,1.1,6.8,14.8,2.6,1.6,11.7,32.9,0.5,3.4,38.8,82.2,0.4,4.3,22.8,51.9,0.8,2.1,9.3,26.4
951,3639601,0.8,0.7,5.7,24.6,1.4,1.0,3.9,11.9,0.9,0.8,6.2,13.9,3.0,2.0,8.9,32.7,0.6,3.0,35.5,78.9,0.6,3.7,22.0,52.4,0.9,1.5,9.1,26.7
952,3639602,1.0,0.6,11.2,24.0,1.5,1.0,4.0,12.0,0.7,1.0,8.7,14.6,2.4,1.5,10.5,33.0,0.6,3.6,46.4,82.1,0.6,5.2,28.6,52.9,0.6,2.6,12.2,27.5
953,3639603,1.4,0.1,10.0,25.1,2.2,1.0,3.9,12.0,1.0,0.4,6.7,14.7,3.3,2.0,7.1,32.0,0.9,1.6,24.6,81.6,1.1,0.9,29.3,53.5,1.2,0.2,13.8,27.8
954,3639604,0.7,0.7,3.7,20.8,2.9,1.0,3.0,12.0,1.0,0.5,4.7,12.7,4.0,2.0,5.1,31.8,0.5,4.1,16.2,63.1,0.4,4.0,19.3,44.2,0.5,1.6,9.8,21.5
955,3639605,0.8,0.7,3.8,22.3,2.3,1.0,3.8,12.0,0.8,1.1,6.2,12.6,3.2,2.0,6.5,32.7,0.9,1.6,20.3,68.2,0.8,2.1,21.5,46.0,0.8,0.7,11.0,21.7
956,3639606,0.7,0.8,3.7,22.1,2.6,1.0,3.5,12.0,1.0,1.0,5.4,12.7,3.6,2.0,5.7,32.3,0.9,2.0,18.3,66.7,0.7,2.7,20.7,45.0,0.7,0.9,10.5,21.4
957,3639700,0.8,0.6,2.3,19.9,3.6,1.0,2.9,11.4,0.9,0.5,2.9,11.6,4.4,1.0,5.4,30.9,1.0,1.2,11.0,53.9,1.0,0.9,17.7,42.5,0.9,0.7,8.6,20.3
958,3639701,0.7,1.2,2.5,19.6,3.5,1.0,2.9,12.0,0.9,0.5,3.5,12.5,4.4,1.7,5.0,31.5,0.6,1.9,12.1,56.5,0.8,3.1,16.1,42.7,0.7,2.8,8.1,20.0
959,3639702,1.0,0.5,2.3,20.1,3.6,1.0,2.9,11.3,1.1,0.4,2.9,11.7,4.4,1.1,5.4,30.6,1.2,1.2,10.0,53.3,0.7,1.7,16.6,42.2,0.6,1.2,8.2,20.1
960,3639703,0.8,0.9,2.4,20.2,3.5,1.0,2.5,12.0,1.0,0.5,3.7,12.5,4.5,1.9,5.0,31.2,0.8,1.6,11.9,54.5,0.7,2.2,15.9,42.1,0.7,2.6,8.3,19.5
961,3639800,2.4,0.0,4.6,13.1,3.8,1.0,2.1,12.0,2.8,0.0,1.8,6.1,2.7,1.0,5.8,35.0,2.1,0.0,12.8,35.3,0.3,2.0,6.0,21.9,0.3,2.0,5.4,13.3
